metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
1.639348652720220567e+00 1.111130756415774101e+01 8.101316839822931826e+00 7.669537835328661401e-01 2.449318893767024008e+01 6.869910124632256677e-03 1.381030670944875993e+01 8.993148796377727072e-03 7.371048313951263253e+00 6.632479756899638090e+00 6.910127830502197810e+00 4.552644106810037172e+00
1.955071882965583319e+00 4.718484078685817096e+00 8.962027051606805017e+00 7.432147322405688872e-01 2.412593257107757694e+01 4.232294804059945348e-02 2.944535835976512139e+00 2.063448721398959945e-03 7.774143712561365049e+00 6.659154249601211717e+00 6.879850325345067574e+00 4.534211187892861261e+00
1.602052666293466210e+00 7.105747787947229277e+00 8.829291119731530912e+00 7.849862303846082412e-01 2.512126799160073176e+01 3.423564157816801068e-02 8.891653316918182171e-01 2.545360564862374306e-05 7.797029597147567159e+00 6.605207003153839906e+00 6.852894098470496687e+00 4.544867284632003290e+00
1.752494508718701827e+00 7.458928410361630235e+00 9.415826579463233870e+00 7.215969554689185550e-01 2.551325602432299888e+01 2.639224047519758351e-02 3.530911674265237998e+00 1.291703750439595830e-02 7.945275160039354745e+00 6.562196251549096360e+00 6.830922677105903063e+00 4.607544969752373376e+00
1.542321647654266714e+00 1.846464515355633607e+00 9.043957395917351150e+00 7.466678583578622019e-01 2.393249018065076683e+01 4.003643854313614775e-02 1.220316995217077505e+01 6.055234000089088076e-03 7.876845881435968977e+00 6.656880568466576165e+00 6.805042158279924536e+00 4.556284753292699108e+00
1.804082227543753358e+00 3.739510216177687418e+00 8.990755537076974946e+00 6.581511303437764804e-01 2.376623428814296801e+01 1.254344753791786400e-02 2.315797931464187887e+00 3.819378420593984129e-03 7.766020448776171037e+00 6.680587830293074347e+00 6.890842730551241857e+00 4.552250143608860711e+00
1.567284083930460703e+00 5.096551824499744754e+00 8.826775899715464391e+00 7.349204200356779237e-01 2.471977186367028878e+01 2.463909643424614868e-02 5.195112646337725071e-01 5.744945027791273189e-03 7.745680190270498144e+00 6.625396347997135393e+00 6.856757150354038544e+00 4.544192817900947645e+00
1.744743852794670591e+00 1.204435075803383981e+01 8.923141699200186849e+00 7.979747390363391979e-01 2.431199426646921324e+01 1.747778032741459375e-02 4.657760899336695459e+00 2.143396553967951215e-02 7.780970238444563591e+00 6.638525974637669691e+00 6.844860035703057122e+00 4.595134481920389646e+00
1.533106158464577762e+00 1.005341285060945822e+01 8.044318368201926361e+00 7.997014881960147203e-01 2.403084405303375348e+01 7.806971277901785140e-03 5.155540951191183829e+00 1.553373630980205188e-03 7.373157965067157704e+00 6.648786679291088575e+00 6.867820749596397434e+00 4.518642744503321040e+00
1.840676387143550308e+00 5.411715145325653786e+00 9.276580973383669715e+00 7.095841819108095194e-01 2.411013318405073136e+01 1.400642480404288084e-02 5.388449237448122986e+00 2.297009981038569421e-03 7.910555780350378541e+00 6.689936549311291003e+00 6.894931230382539411e+00 4.543515441971745616e+00
1.771934628434876036e+00 1.259855209106091500e+01 7.835577875292645267e+00 7.352962407941043832e-01 2.602576572977064018e+01 2.199758470103629210e-02 1.963907680571454151e+00 1.139704667820940973e-02 7.134249214214353429e+00 6.533393794221399986e+00 6.841138051112313434e+00 4.565735808746854474e+00
1.688894541106533920e+00 1.152125216200950097e+00 8.846905666245238109e+00 7.501754466863846948e-01 2.528189129326985807e+01 2.972781723992551015e-02 2.925011789456893219e+00 1.181318416016429633e-03 7.807753709317214685e+00 6.591583730115882389e+00 6.837173749175168069e+00 4.552938143315401476e+00
1.883727091882289484e+00 8.545356779684377457e+00 8.989680895339036582e+00 7.798410070431349705e-01 2.462900910772147256e+01 5.024204113454552173e-02 2.724790445165510722e+00 1.615863639361480447e-02 7.863570983892756772e+00 6.677270447365053485e+00 6.846929647135485908e+00 4.580564776206099253e+00
1.761549866634249506e+00 2.479650182286311288e+00 8.083384992267959035e+00 7.747476628420383316e-01 2.451579052338041365e+01 4.178403896695254138e-02 9.866318096020043171e+00 3.134997388287014131e-03 7.370158249564731534e+00 6.619851159052039691e+00 6.826151163679867295e+00 4.540127615726891719e+00
1.904412980596269511e+00 7.575409870430939385e+00 7.265618796085369979e+00 7.653663037940684477e-01 2.392824694886172665e+01 3.079735628134206218e-02 2.117946851566049560e+00 6.213095444642956211e-03 6.931595571667298117e+00 6.670103108967143868e+00 6.850605407546524361e+00 4.545671453134623619e+00
1.671252054843549884e+00 1.124238631370533170e+01 7.777275729001319249e+00 7.012411410993624195e-01 2.356812701528341591e+01 3.630003119426708502e-02 2.156602037793418969e+00 9.408613999891218133e-03 7.133266583544873640e+00 6.687981901955755148e+00 6.898569454260812250e+00 4.567288308018245147e+00
1.822923090271733271e+00 1.308134226547283596e+01 7.333401654455864893e+00 7.869141793910404692e-01 2.553887840156471967e+01 3.703027363962430735e-02 1.053166965752909157e+01 1.720051048693992113e-02 6.953372748764387268e+00 6.551334874001842223e+00 6.851891043914175583e+00 4.553891423067291555e+00
1.680569394004575168e+00 3.425469033833799859e+00 7.029865128850699030e+00 7.421145144877868693e-01 2.530849768501586539e+01 1.050160491351010729e-02 7.085836103636370398e-01 5.764679832040948276e-03 6.895675502456352746e+00 6.560688574686565744e+00 6.883543118929928539e+00 4.505316707162451806e+00
1.950929524767537115e+00 6.928369648471805142e+00 7.826859733432660171e+00 7.779155463759733768e-01 2.380030529970409603e+01 3.911178681870028373e-02 6.580975697729715357e+00 1.776401394249420632e-02 7.181848073796366805e+00 6.674813594753587154e+00 6.876215649867958746e+00 4.571498746535835878e+00
1.690204414332815208e+00 9.963375884269691340e+00 9.702296276028555155e+00 6.357400721377810537e-01 2.517430872060560532e+01 9.709106990275891136e-03 4.847391033957681450e-01 1.417553083443847881e-02 8.087675749441459061e+00 6.551782923379366963e+00 6.864054813535908295e+00 4.587048585050792937e+00
1.870609200294838903e+00 7.244588596761436072e+00 8.861066070897074098e+00 6.968676923947592083e-01 2.446755645572907056e+01 1.117818984779601205e-02 1.396800238175698039e-01 6.203041124142435331e-03 7.721997871794641810e+00 6.640414600072482187e+00 6.887931988482407064e+00 4.535424904833281090e+00
1.700526670513165639e+00 1.302416698578804422e+01 7.950786822907988771e+00 7.453141115599809519e-01 2.470135101996936200e+01 3.365580900929145830e-02 1.487145705257208839e+01 1.130788830146541891e-02 7.281178980488014929e+00 6.649771276724006697e+00 6.853851719730187142e+00 4.550746889353208147e+00
1.697147809490460180e+00 2.517314326485367459e+00 8.020012040322294311e+00 7.120867506097591226e-01 2.519964936179079018e+01 4.766137576882883975e-02 4.301339978269244746e+00 1.970431664988662578e-03 7.237948419453292814e+00 6.607098046699569238e+00 6.823117644844302276e+00 4.549253242621853488e+00
1.807020921327868290e+00 7.069453232129159659e+00 9.042870119091535486e+00 7.334326490264901910e-01 2.479768154939645086e+01 5.157276032838585544e-02 3.093990356359090477e+00 8.650462870988500762e-04 7.858586959902286395e+00 6.624676054871940778e+00 6.860904800725087682e+00 4.559767752855218959e+00
1.646677344740639537e+00 7.487717759401969708e+00 9.395949608924736296e+00 7.122988369675480325e-01 2.494550121930377173e+01 2.368668699402955505e-02 8.931329649249754254e+00 3.735563167126702139e-03 7.961403301424972767e+00 6.572953254216638896e+00 6.852252268854947204e+00 4.578281108728400994e+00
1.710917438234156762e+00 3.516152662124410355e+00 7.220722226174133063e+00 7.026936319759695682e-01 2.465405580011400133e+01 1.775537201038492746e-02 3.669901767359281752e+00 8.395577030770879755e-04 6.838953050285397239e+00 6.619555162260201797e+00 6.868280733800322224e+00 4.521135724212708595e+00
1.648125335550243431e+00 2.203897877392747340e+00 9.184649046522579852e+00 6.948428642419142154e-01 2.482600821190627727e+01 4.694427369712485948e-02 7.195833614996491434e+00 1.025417829744272894e-03 7.951863893450216381e+00 6.632476765675683339e+00 6.855713950610851981e+00 4.518925642851730373e+00
1.639802536631358887e+00 8.824773444743653883e+00 8.509512034124368185e+00 7.260230322624399157e-01 2.429774852897462267e+01 2.481187112703159454e-03 2.016334195410364849e+00 1.499713812470332419e-02 7.583144718425714359e+00 6.608714977393326251e+00 6.863017909448526410e+00 4.549894372604013526e+00
1.654376861412737876e+00 6.298246612682532941e+00 7.771974168533142269e+00 7.877481737952202190e-01 2.343202640425558059e+01 3.111790409512799060e-02 7.355400089238174344e-01 5.602289889446432185e-03 7.221731559560101488e+00 6.719277840753761666e+00 6.820985885644287094e+00 4.541830673889721837e+00
1.528965072680172455e+00 1.054001918143256944e+01 7.680022517670399118e+00 7.960557106598908916e-01 2.356887871888525154e+01 8.653127199406534728e-03 4.255999319880987564e-01 8.335402120231072062e-03 7.077127827030707863e+00 6.671240619439441133e+00 6.867739735968005022e+00 4.560495005668521173e+00
1.567574056778636704e+00 1.091298353052370551e+01 8.225187959700575036e+00 6.682791674871543242e-01 2.504812443468782135e+01 1.445150625889301231e-02 1.271659395604598330e+01 4.331280739609696907e-04 7.348578975642400479e+00 6.612023804187636244e+00 6.892973860133864150e+00 4.536522774897919774e+00
1.552265707378460258e+00 9.539456820620982214e+00 8.680562258411077536e+00 7.684096056253811868e-01 2.560092128064408712e+01 1.030915225896889519e-02 4.726949243910590681e+00 2.744668438158646105e-03 7.722616182016707853e+00 6.553711449328144312e+00 6.811774991171567706e+00 4.543885931126567357e+00
1.966397161839606111e+00 1.300176380210572091e+01 8.958405391843875520e+00 7.564271080964425353e-01 2.406774926235607026e+01 3.130093700839969850e-02 2.872354640689538829e+00 2.971938588625676336e-03 7.766522829598198285e+00 6.682834853477878312e+00 6.852882025393558507e+00 4.551966251751522918e+00
1.722030765798226337e+00 3.165652522028218119e+00 7.696557530873279873e+00 7.120373805087389929e-01 2.530283136742540506e+01 5.082069780613449050e-02 2.116865318080590530e+00 2.975931836739444461e-03 7.043389161626031125e+00 6.608544652106978390e+00 6.860452830341454700e+00 4.536091627716785979e+00
1.724818556693378468e+00 1.266786446470321970e+01 7.077135918816643390e+00 7.106800691376684576e-01 2.475204239463942457e+01 4.078384048754943314e-02 4.124397052577997158e+00 1.136703773117870046e-03 6.842021753953336116e+00 6.582301118094189718e+00 6.860409447959039397e+00 4.492715540822816322e+00
1.519855755917392859e+00 1.055062088158397593e+01 8.670966122797551634e+00 7.614590568209375077e-01 2.462474708939561197e+01 2.635310227593957305e-02 3.376076824355530359e+00 5.412768703461627584e-03 7.696616628739715082e+00 6.640049772781321025e+00 6.847533306944264098e+00 4.553592941425749885e+00
1.616444242259573727e+00 1.882616684799031548e+00 8.502358616533609137e+00 7.366191522209177833e-01 2.488542393945395048e+01 4.802874468125534202e-02 8.295711630426035654e+00 1.396000348655991770e-02 7.600288605636084327e+00 6.603983411624810174e+00 6.837862196191689890e+00 4.577871779045972644e+00
3.918082440679887535e-01 8.804497070949953041e+00 1.164569172829895471e+01 7.546547885992299642e-01 2.309113820345883283e+01 3.978343713506636570e-02 3.363062543439243601e+00 1.511779981326741469e-02 8.421843073276107816e+00 6.711632998597458766e+00 6.875002503448371272e+00 4.566413282715402033e+00
1.719859170704371110e+00 9.416475459949843696e+00 7.082819092017731855e+00 7.919294030009093044e-01 2.464765907330278694e+01 1.301766432313193264e-02 3.723635501701916706e+00 3.107167352838661155e-03 6.884017836335253548e+00 6.616446451287270492e+00 6.837284902449599855e+00 4.533795156493582112e+00
1.826867190659549944e+00 1.185750648459818102e+01 8.517559536441448031e+00 7.793269989615808635e-01 2.352521873855736700e+01 1.870660974308186833e-05 1.488068720917674348e+01 8.082850468565551741e-03 7.609453537500755260e+00 6.636280434031338160e+00 6.877389022979006228e+00 4.555839407062096669e+00
1.728518142115026857e+00 9.662767885828065673e+00 7.730428682519080219e+00 7.566755860599856387e-01 2.454127578244466434e+01 1.211564521237327649e-02 2.622435379174063552e+00 4.975445256739932480e-03 7.184623720587758555e+00 6.597514399934048868e+00 6.887690016736044640e+00 4.529204366536923487e+00
1.949407299695653295e+00 4.327588432929281304e+00 9.141504471181450597e+00 7.349853822881248222e-01 2.483573316814391774e+01 3.607034515524061569e-02 4.569426352964462978e+00 2.057289992748349838e-02 7.934141409832232483e+00 6.588382378284723728e+00 6.876592684085316876e+00 4.576600250786292179e+00
1.386604872230096763e+00 9.279664951914528004e+00 1.272557063654183729e+01 7.330111549170470475e-01 2.535661947377776926e+01 4.183587442330219223e-03 4.778203592212858730e+00 2.684031286151780139e-03 8.437109617209724632e+00 6.549177789921802884e+00 6.894843875464683691e+00 4.575417378806577062e+00
4.851841534535351053e-01 5.859356748035004614e+00 1.264169689506063676e+01 7.169100823846218384e-01 2.549490941633703045e+01 7.346347126858414865e-03 1.269419047157689917e+01 1.290441814950849669e-02 8.414174142036394244e+00 6.575345679928219056e+00 6.906290156263551694e+00 4.574459956687613627e+00
1.664686655639634472e+00 6.850180308677561669e+00 8.584684984404240993e+00 7.666763712572721712e-01 2.467084012285697270e+01 4.613552541251574046e-02 1.130975042624016158e+00 2.055818791355123413e-03 7.621983739946621483e+00 6.631136198760248845e+00 6.799632784740950342e+00 4.553408005161657002e+00
1.741762032235251834e+00 9.010506554718348937e+00 9.369896946164978146e+00 6.729823642141128381e-01 2.442735439092375316e+01 1.050825792115759813e-02 1.321426723653143043e+01 5.932735844776260842e-03 7.924028795360335664e+00 6.642351263680520645e+00 6.885961899275983455e+00 4.550965937898014957e+00
9.041694581186237034e-01 4.297197624929685489e+00 9.896718867895126337e+00 7.082479416935091310e-01 2.456960817791798490e+01 2.919172550734845141e-04 2.771394064414339553e+00 9.049412173624109615e-03 8.377679596355143588e+00 6.582911442318589934e+00 6.870140858329651934e+00 4.568191264467142076e+00
1.678697567264761492e+00 1.340328015069616630e+00 7.600487423180232405e+00 7.005510644729886494e-01 2.580669061009631093e+01 3.496467543691701013e-02 1.456550030269431861e+00 7.121964929780232566e-03 7.043541007203057092e+00 6.554758622157788039e+00 6.859260524335883957e+00 4.515450431000317622e+00
1.576780550174285089e+00 6.770451189824635563e+00 9.029836222729041850e+00 7.042375443010540081e-01 2.510283979180940861e+01 3.824246097449839066e-02 8.033001175162139962e-01 3.339515075289509151e-04 7.825016074801350641e+00 6.619303819603743477e+00 6.864254317874074474e+00 4.534205705624961169e+00
1.728892920507768993e+00 5.470625228228949588e+00 9.375038806019652782e+00 7.040049282671294595e-01 2.450238497851635344e+01 1.308355904190714077e-02 9.564227998978770628e+00 2.020024503594075767e-03 8.007610549293403324e+00 6.602179884725455139e+00 6.884304579032029636e+00 4.534189236692418135e+00
1.732833644660880301e+00 6.760266115171258861e+00 7.218421787595628025e+00 7.360256305491051920e-01 2.593443549670102399e+01 1.724623011928272734e-02 1.271584490668562140e+01 3.478292949856142541e-03 6.894514793454110446e+00 6.559264784051876518e+00 6.868650156196046908e+00 4.499445777534511137e+00
1.684495526490809247e+00 8.941357627821338028e+00 9.353879670245722977e+00 7.640972891840683845e-01 2.563822799064759295e+01 1.180039890096849786e-02 1.160870149524249939e+00 2.138882079931078706e-02 8.030648426182992239e+00 6.539462947021711159e+00 6.848850228137649765e+00 4.579005889709321764e+00
1.815794033687880615e+00 1.079590565114006573e+01 9.598999195063552037e+00 7.814028262127891145e-01 2.433710616595919873e+01 2.222911622735677592e-02 8.334527153670579835e+00 2.063337882613032470e-02 8.088162681881602367e+00 6.652453777628601017e+00 6.873077076378745431e+00 4.613517551686115326e+00
8.640709379002307067e-01 9.416582944027066304e+00 1.051942873147606328e+01 7.665799938536818070e-01 2.503003553766278344e+01 1.045613935494496202e-02 6.775254466750915139e-01 1.701833418773193024e-02 8.433543423741127754e+00 6.595871282340755926e+00 6.881880266594563977e+00 4.595214127566967122e+00
1.538759505383476167e+00 1.058400712292761270e+01 8.245072515649201961e+00 6.475823671284950400e-01 2.571759865114211507e+01 1.941548464809136464e-03 1.250619406711670223e+01 1.553047793904589313e-03 7.383312857118053074e+00 6.561881768108563051e+00 6.915407879083662834e+00 4.505519045106492371e+00
1.821892397664660823e+00 2.997536276172951819e+00 8.770192343946749958e+00 6.632627162396729226e-01 2.476819817256019718e+01 2.464160702291167890e-03 7.871919773870325265e+00 1.008471209792065164e-04 7.670509227287102050e+00 6.615435633838782081e+00 6.892588782541618997e+00 4.524051765508311007e+00
1.517166927176293090e+00 1.233971073908992411e+00 7.198303943146615147e+00 7.544298753164009330e-01 2.456019084917893025e+01 4.159172631746950455e-02 1.089858994450917429e+01 6.670677156375494007e-03 6.879014629229228461e+00 6.607200354983298496e+00 6.858335012533459007e+00 4.551813401604205112e+00
1.724175232318731599e+00 5.679490992450451969e+00 8.069523045457538402e+00 7.495342158883441241e-01 2.484085698675992759e+01 2.704898104558736346e-02 3.403733235430698834e+00 1.758451820751194550e-02 7.338166064378722098e+00 6.588852646422267867e+00 6.873268197370570931e+00 4.564752345298781933e+00
1.658334053902535077e+00 1.216751139173964269e+01 7.713369077696411225e+00 7.979821526915303886e-01 2.517074171346276756e+01 4.688176189267730803e-02 1.702838206289764011e+00 1.914938677722314827e-03 7.177809873969554388e+00 6.621488305342570158e+00 6.847878750111174639e+00 4.538129029030102402e+00
6.001883184928056281e-01 2.023951210903943476e+00 1.155729806162350926e+01 7.548161930796292163e-01 2.472831973824467156e+01 1.982437903597558670e-02 4.370153744969574205e+00 8.485421543471096187e-03 8.609253641287565983e+00 6.599386228848931779e+00 6.919700739397885769e+00 4.566320524034814810e+00
1.649101742325495890e+00 5.012986619932323862e+00 8.044777815881484884e+00 7.825680633131557595e-01 2.559324320478802406e+01 2.522219132714180814e-03 1.117167095368376195e+01 5.959820754271206479e-03 7.389669574335055557e+00 6.546101776430571562e+00 6.879174906879210738e+00 4.559623403714184064e+00
1.899412283388884459e+00 1.126008143806810580e+01 9.221421526429454119e+00 7.864789920829464709e-01 2.344631796718849159e+01 3.736795451654460753e-02 4.581885698882328661e+00 2.730038187464355059e-02 7.902366936586343371e+00 6.686392655643903282e+00 6.856780921258717854e+00 4.626213258482215096e+00
1.804082227543753358e+00 3.739510216177687418e+00 8.990755537076974946e+00 6.581511303437764804e-01 2.376623428814296801e+01 1.254344753791786400e-02 2.315797931464187887e+00 3.819378420593984129e-03 7.766020448776171037e+00 6.680587830293074347e+00 6.890842730551241857e+00 4.552250143608860711e+00
1.983806177177763974e+00 6.429885481779101575e+00 7.917189025715429374e+00 6.647695389971496338e-01 2.483187217288767812e+01 5.586025224013487119e-03 1.415349802249778399e+01 1.242679036485570864e-03 7.209269658110727619e+00 6.568284633215743185e+00 6.899946588951124227e+00 4.513295697183272281e+00
1.841890372662940978e+00 8.938837227778904104e-01 9.263732513965937443e+00 7.630516116658081494e-01 2.501242120614809039e+01 4.008393585433431272e-02 1.010580576170107392e+01 1.284598923803588824e-02 8.042653054144775382e+00 6.586846984977022146e+00 6.841767428683922958e+00 4.598084634390346537e+00
1.982679316627314892e+00 6.929862605478628090e+00 8.646086051203658585e+00 7.827291955684885227e-01 2.450105658939068221e+01 4.355588959852450121e-02 3.389388881156722100e+00 1.361826041214009211e-03 7.586497701431483165e+00 6.633872469602611233e+00 6.839222259117658353e+00 4.558243246727835540e+00
1.241743912909052616e+00 5.108704982522099813e-01 9.270900893350722427e+00 6.906578710327506698e-01 2.528802717367724995e+01 5.294796900849407795e-02 7.420100151829766011e-01 1.512563060470379327e-03 8.071285128464968039e+00 6.572092187952065956e+00 6.896125657412099486e+00 4.536276516996037955e+00
1.897415300276800609e+00 1.502812799041172598e+00 8.955985814126057321e+00 6.848041669799815878e-01 2.548166103621480971e+01 1.014307160094205190e-04 4.836204101830823276e+00 1.996780797161852670e-04 7.739045916512033330e+00 6.540089580583732243e+00 6.919575796271342227e+00 4.541325547481868341e+00
1.954472675311545782e+00 9.185270190247818434e+00 7.222614229739645175e+00 7.824961380397934541e-01 2.392970013128442730e+01 3.915164817866102070e-02 3.741866478808131280e+00 9.416591506565596958e-03 6.865597898462972637e+00 6.674397771930106416e+00 6.876351195320108189e+00 4.563137390994375764e+00
1.918785721672849442e+00 1.214109123231840748e+01 9.258057377249350850e+00 6.561224041318765021e-01 2.407551828307887831e+01 4.391936993056202304e-02 9.395154617603846958e+00 7.982141696367298783e-03 7.890929675029571655e+00 6.665090564239473991e+00 6.840467142592071781e+00 4.553082186717746893e+00
1.997435044327102061e+00 4.354693613914582428e+00 9.326655689258469550e+00 7.202341161519327795e-01 2.433002702820781593e+01 4.780310339689255311e-03 3.275995821123846241e+00 2.511250609161691603e-03 7.996689848180288607e+00 6.599869973589015615e+00 6.870913159746720567e+00 4.555739694328735823e+00
1.790424494720906257e+00 8.743090613281867540e-01 7.150738246161131073e+00 6.811421058887087154e-01 2.483126696364360342e+01 2.482834284638213429e-02 3.603997303119675366e-01 2.084232035305979593e-03 6.877674087186505858e+00 6.593330774666480210e+00 6.848054435848116128e+00 4.505472540759248190e+00
1.748720392697621362e+00 6.669627035182734254e+00 8.935382374562925278e+00 6.435188795894538627e-01 2.473855746847306847e+01 3.231242084603911519e-02 8.378527049437196617e-01 4.237491013065352100e-03 7.701003388105526426e+00 6.596844357744217291e+00 6.891463489213371929e+00 4.556748155597730943e+00
1.720072741241109426e+00 8.684848948345509356e+00 1.224457617947993526e+01 5.995012218947413096e-01 2.560085544432327964e+01 3.802314564854306772e-02 7.661180451494837840e+00 1.154260015328542610e-02 8.317053173242271669e+00 6.563794420753374936e+00 6.884229201920955887e+00 4.569145237861643949e+00
1.959823767935022110e+00 1.242480934923297475e+01 7.144875187073820300e+00 7.569323500523275072e-01 2.468150777479995384e+01 3.196163322237860482e-02 6.669289572809779187e+00 6.578694929887250048e-03 6.922625966562574007e+00 6.644539578186794415e+00 6.828884717263189685e+00 4.525552051270917531e+00
1.870232919084524159e+00 1.833685554205719770e+00 7.722181517538437845e+00 7.748332833603166492e-01 2.470361432592034490e+01 1.066685853545147784e-02 8.368861764317816920e+00 1.230658723092891565e-02 7.201349191187386367e+00 6.612442673028724016e+00 6.865982537200988389e+00 4.553459471865838992e+00
1.636635867998595506e+00 1.958532032646293830e+00 8.592801157754815122e+00 7.943093464752942756e-01 2.533658418135621559e+01 2.018901727299710069e-02 1.417804300604144530e+00 5.343147358970902830e-03 7.669113996779486797e+00 6.556342213885780978e+00 6.866940156113841454e+00 4.544924019732917486e+00
1.842270662162175610e+00 1.208251543925469385e+01 8.765438485813088931e+00 7.373508873378539219e-01 2.582502860109470433e+01 2.783785660670990564e-02 1.228455026849027476e+01 8.838464443550389862e-03 7.654453873405241637e+00 6.532714064222126638e+00 6.873776915602839210e+00 4.537167737321393446e+00
1.557015891172314426e+00 1.078781436270419825e+01 8.590190463776520957e+00 7.025841456557279097e-01 2.416783293980187963e+01 1.923619118842551101e-02 1.109954228772395135e+00 8.951130565463503996e-03 7.572906375168294346e+00 6.661303593748090890e+00 6.876616654282717178e+00 4.557058236263468842e+00
1.976962201526485607e+00 6.521237736682184760e+00 9.012968766222716255e+00 6.687091323105063267e-01 2.453467971044091200e+01 1.149477716193213032e-02 7.156333417801584496e+00 1.732203010698164282e-04 7.788291698907528371e+00 6.609692530715570058e+00 6.892351963264896852e+00 4.528578743735838685e+00
1.544788098768890672e+00 2.105818009106427358e+00 7.164473239436918384e+00 7.393896226266930549e-01 2.497170256012408629e+01 6.914168466738139507e-03 2.564118664842241824e+00 4.009116777327167112e-03 6.869706856021103647e+00 6.598712057337770887e+00 6.883914171801357895e+00 4.533853403050123632e+00
1.512438423406249788e+00 5.514940824235509353e+00 9.134602357279440810e+00 7.484380268556614091e-01 2.419046935408970711e+01 2.518427279529577775e-02 1.092933173627569055e+01 9.641288821496910022e-03 7.889552640956193130e+00 6.648269820361640825e+00 6.888088477489116457e+00 4.571934465273830739e+00
9.149782665075381072e-01 9.286151979630838937e+00 9.684304203320689197e+00 7.607021431134453060e-01 2.470541171706562622e+01 4.743657754228627899e-02 2.266587293870372832e+00 8.434402840272038279e-03 8.200031316502819578e+00 6.628739692293009966e+00 6.907655610996535245e+00 4.578389221638758499e+00
1.780298570226664934e+00 2.710182647462120009e+00 8.042941928352668413e+00 7.114002121248452770e-01 2.496359558122715327e+01 1.078699789740130517e-03 9.600077966715826250e+00 1.727654422402495615e-02 7.327779012385637003e+00 6.574867358809591167e+00 6.886161097577534917e+00 4.548932859863750622e+00
1.642518479498412232e+00 3.648459262342722109e+00 8.468802858240081832e+00 7.963293754812382774e-01 2.440479370895111089e+01 6.868578490918106697e-03 4.125028914905854549e+00 6.734929201640003915e-03 7.565615366431316602e+00 6.636061997346882180e+00 6.859034285303430067e+00 4.543414200570396133e+00
1.590172335304427698e+00 1.527410299363186175e+00 8.393284330074378019e+00 7.850384120070275085e-01 2.492500044217703703e+01 3.276047990717104175e-02 3.736833689722915963e+00 9.072975096227403266e-03 7.543291049706994045e+00 6.588108435356055281e+00 6.899274592394050387e+00 4.546420351518502656e+00
1.873572437553752579e+00 2.857449676085544787e+00 8.908100020071929137e+00 7.380205706607925187e-01 2.466342457014685863e+01 3.535705462532932192e-02 4.088039433413221069e+00 2.697512653010959108e-03 7.760300455046628798e+00 6.626579310762807040e+00 6.892989128704169133e+00 4.523165504167547368e+00
1.794552903292548907e+00 9.200213991303924033e+00 9.133810968159714605e+00 6.851724856313794465e-01 2.403318474574296104e+01 1.978386558865972977e-02 9.358675023478887356e-01 8.225421658109030934e-03 7.877541015427443227e+00 6.635288654669125208e+00 6.883260094279467722e+00 4.556867460538445158e+00
1.880202602802369505e+00 1.261693231056309195e+01 1.217939006637727672e+01 6.578497001052442394e-01 2.397634113074138185e+01 3.875628075980474402e-02 4.930037291281034406e+00 9.418728385800654787e-03 8.329364626733305244e+00 6.671258088188317004e+00 6.846132396588998859e+00 4.575248389295818896e+00
1.503622791413208093e+00 3.371804479724279879e+00 8.827375112662478429e+00 7.127547549196038279e-01 2.351205222074550960e+01 4.189186139189149394e-02 1.391194795816208751e+00 1.143880447158761998e-02 7.735218931489477256e+00 6.695158800854919434e+00 6.891846936826951264e+00 4.553304281704457779e+00
1.887823430425055848e+00 1.314041639989936705e+01 8.919546914436130791e+00 7.406882271896441106e-01 2.421933713569230306e+01 3.986587240533777561e-03 1.645864917069691069e+00 4.888947164244265148e-03 7.694953960915974278e+00 6.607310419658503520e+00 6.891998557564388506e+00 4.558641180280904592e+00
1.503622791413208093e+00 3.371804479724279879e+00 8.827375112662478429e+00 7.127547549196038279e-01 2.351205222074550960e+01 4.189186139189149394e-02 1.391194795816208751e+00 1.143880447158761998e-02 7.735218931489477256e+00 6.695158800854919434e+00 6.891846936826951264e+00 4.553304281704457779e+00
1.665581567731690082e+00 3.281414799093119949e+00 8.741162103234422887e+00 7.971326651091427129e-01 2.461936254484272979e+01 1.594169318477756461e-02 3.439346783687232456e+00 1.151967489544489763e-02 7.711305082172533076e+00 6.631743507001843341e+00 6.847018672880441414e+00 4.568515612134529391e+00
1.531889990307901739e+00 1.003424674410707951e+01 1.208437329932148430e+01 7.021234466389121298e-01 2.420895691651757531e+01 3.502274394123152529e-02 1.006255379028443642e+01 8.655490530448924427e-03 8.404183412864242086e+00 6.639849817198150816e+00 6.839377610815351005e+00 4.569977963202745741e+00
8.024072066720921992e-01 9.973077560118163376e+00 1.304443085771425714e+01 7.225331672393152660e-01 2.456885474248432999e+01 2.142081961534642032e-02 1.480910286087616790e+01 1.692192718603223716e-03 8.428279282397898697e+00 6.613722128271902534e+00 6.867432087693320142e+00 4.565593020470561925e+00
1.932888572523046244e+00 5.078223076843929817e+00 7.185425049841913214e+00 7.002242268852298945e-01 2.527110939602383866e+01 3.223648136811636117e-02 2.046635402756915578e+00 1.068432859698476359e-02 6.853094249446005648e+00 6.570285175041078674e+00 6.856729511910693020e+00 4.510217003970293348e+00
