weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.902138231086313477e+11 9.034334571298886507e-01 2.122405470136086159e-01 3.660000306058494024e-01 7.362063864388334045e-01 6.674195574097788741e-01 7.402531866533967886e-01 9.090558113166520293e-01 6.901992439877384644e-01 3.563034011721598615e-01 1.258511872145222643e-01 6.038106569849580607e-01 9.544013798175702279e-01
0.000000000000000000e+00 -1.660513301877586670e+11 3.287084650030438482e-01 8.712107017750639892e-01 6.399590262174301714e-01 8.998126536800707953e-01 1.086691691659789072e-01 6.205255729394509867e-01 7.817487701553343937e-01 5.069556737321458950e-01 5.606450707418398904e-01 9.629671858463323408e-01 7.424556597561638993e-01 9.451041603399992219e-01
0.000000000000000000e+00 -1.510875883383192749e+11 1.581241104004562636e-01 2.003158554068413810e-01 8.160972810917668241e-01 5.463811146383885653e-01 6.972712185787310890e-01 1.201170592480426125e-01 8.547710414048739214e-01 3.367412676041561248e-01 7.226560878901056029e-01 4.522364724570383521e-01 8.025841024982837135e-01 9.348670435968771120e-01
0.000000000000000000e+00 -1.411916326428056641e+11 5.713804638349132548e-01 2.762424848820671519e-01 8.871890947599959665e-01 5.831011056678699900e-01 6.214517684922347129e-01 9.386793499306672617e-01 7.466294449229841090e-01 2.447276024407257777e-01 7.862278515070378893e-01 6.983517412763463605e-01 2.891466748667140818e-01 9.278079800778004094e-01
0.000000000000000000e+00 -1.385101376095594177e+11 9.584240612614841615e-01 6.175353674194299369e-01 3.485483733576356657e-01 6.339889585509013159e-01 2.056265808628598979e-01 2.949272610993851629e-01 2.276512215657593430e-01 9.920014704650703674e-02 5.347909549347433789e-01 3.661233443453295600e-01 6.453184478858106088e-01 9.140236568597532862e-01
0.000000000000000000e+00 -1.352902864716408844e+11 8.654385929266291688e-01 2.502186569169952968e-01 3.790008040325715255e-01 3.832962203981863381e-01 9.726451907817781350e-01 6.227987800647188932e-01 7.337370772785093420e-01 9.783955261305462558e-01 1.411918644512210053e-01 9.117639761690589095e-01 7.757991249862881133e-01 9.605012596127842084e-01
0.000000000000000000e+00 -9.185334102426016235e+10 5.723625042648482486e-01 2.136717576584556966e-01 2.334729606054293249e-01 2.769572161714813907e-01 5.420435636426693682e-01 1.424616087080902149e-01 6.511443930477451847e-01 2.995617094276833425e-01 1.182949275199632888e-01 5.253416168014424237e-02 4.196620463568376813e-01 9.270591811308224184e-01
0.000000000000000000e+00 -8.244655659121282959e+10 4.038166682378883099e-01 1.257413980679678023e-01 4.378493594530643573e-01 4.513435507637200139e-01 2.156360289960896903e-01 7.789203288894168686e-01 2.150550804236538438e-01 8.810414272394520019e-01 3.168707783608273321e-01 6.771427446668274452e-01 7.161899265100492018e-01 9.520761813834819343e-01
0.000000000000000000e+00 -7.950239169058656311e+10 1.537628502492307536e-01 2.596330878677557408e-01 1.201984620400684545e-01 6.691423378019789592e-02 8.063171614517060659e-01 3.653193626693750362e-01 4.641653491002445397e-01 6.083668110334496948e-01 9.990600984850398492e-01 9.583019339192269115e-01 3.557714791260353504e-01 5.578091839058429979e-02
0.000000000000000000e+00 -7.562754653859706116e+10 8.360130422278236884e-01 1.209312666486860310e-01 3.178704799580855944e-02 3.481295756924894791e-01 4.717552907144745289e-01 5.982491695518543651e-02 1.244409429766619724e-01 5.045669587506704801e-01 3.424106215012386878e-01 6.566249887204997915e-01 5.803808574406399412e-01 9.364523560530476631e-01
0.000000000000000000e+00 -5.641313896107482910e+10 9.658094408496764594e-01 3.804550469944940616e-01 1.395364318022846994e-01 7.151329426138401946e-01 5.249108580318859740e-01 8.034978110154438191e-01 2.296278850736788169e-02 2.138552603494719984e-01 5.885117042772006757e-01 8.572173810504117863e-01 6.272466895711925616e-02 9.154059093662318958e-01
0.000000000000000000e+00 -5.225402118233409882e+10 6.296347746446326887e-01 4.805675497026961063e-01 3.358398869687351240e-02 7.328916689260860373e-01 9.050866054488382328e-01 7.617835376806750824e-01 2.402702239869187739e-01 5.488535991947058879e-01 7.957201879830250180e-01 8.089380648326995882e-01 4.277870872769249377e-01 9.344907135668408804e-01
0.000000000000000000e+00 -4.379962727146903992e+10 6.184132720284881701e-01 3.184906618277740797e-01 5.818660383351881293e-03 9.704259845091778303e-02 4.160690869429011229e-01 1.956091519078895224e-02 8.908705087339319206e-03 6.427465686709583625e-01 7.017854007621093793e-02 5.829384244735459353e-01 2.378453865743623830e-02 9.365833692471741134e-01
0.000000000000000000e+00 -3.906722960132033539e+10 2.742635215418489647e-01 5.054301331516283247e-01 1.728089974617569302e-01 2.849516925294680592e-01 1.295294556835291377e-02 5.221137526675204699e-01 5.203140296546724386e-01 8.367706954730316227e-01 5.291073156744799943e-01 1.018503176702748592e-01 7.564740262489607625e-01 9.425010550575027013e-01
0.000000000000000000e+00 -3.537425168318432617e+10 3.846717982311600448e-01 9.193500837604453579e-01 8.016284128635915440e-01 1.934839602989392171e-01 1.967525947505821549e-03 6.143568551411728862e-01 7.583199521592690617e-01 5.798669344409205229e-01 3.080613944862939935e-01 7.068451648085745109e-01 1.648355561170382622e-01 9.316279339137575333e-01
0.000000000000000000e+00 -1.396834718400676918e+10 2.835634977178580485e-02 1.945266418292391775e-01 8.745017595339649175e-01 9.010740091784592565e-01 6.300986520023696968e-01 6.276856024425678804e-01 6.221561792291347981e-01 2.610514699406337735e-01 2.866160305732596836e-01 6.040760328295370352e-01 3.059488964913968934e-01 9.039143349560939678e-01
0.000000000000000000e+00 -1.073355002993630600e+10 7.733135979187251152e-01 8.944242849696693032e-01 6.600858539781595535e-02 3.188853758471243971e-01 7.810777343140758999e-01 1.364759835355123796e-01 9.993987459845389276e-01 3.072264342828476824e-01 9.873302306816676976e-01 7.714176534641556948e-01 3.153439153833399455e-01 8.632385873506636109e-01
0.000000000000000000e+00 -9.358552087654092789e+09 3.218527709384688684e-02 1.921161022657635886e-01 5.505185805883359151e-01 9.666757733817034071e-01 4.327748394676234067e-02 3.108266969799103885e-01 3.417493611607114179e-01 2.537086782280628672e-01 5.691704654813012354e-01 9.133086954634342947e-01 9.375890178094031802e-01 8.990093160171958031e-01
0.000000000000000000e+00 -8.542261681696904182e+09 1.167664306795912488e-01 9.046531826927377562e-01 5.040598988379993983e-01 3.410775136362195203e-01 2.986618217563795641e-01 7.009634172634343630e-01 7.287806505504971222e-01 4.552868263202322074e-01 3.032793242706333103e-02 2.369991071083962231e-01 3.745203979820144191e-02 9.103493914604646742e-01
0.000000000000000000e+00 -5.057864083249204636e+09 4.145727633242579646e-02 2.837035364634731271e-01 8.463936066367568900e-01 8.262254627418381681e-01 7.043308159478356423e-02 5.127384199308469004e-01 2.610713285460704025e-01 5.506263147521135437e-01 3.407117708700955205e-01 5.566243066106907333e-01 2.793286005501425251e-01 9.092243796004517709e-01
0.000000000000000000e+00 -3.694580053550051212e+09 9.872035594748029830e-02 7.142327047291394670e-01 1.216159659281291772e-01 1.321550061382831265e-01 6.690635954700284715e-01 3.831063219245226525e-01 5.299948380637355960e-01 3.455630218682457233e-01 9.731611440949420322e-01 1.871831156429922816e-01 9.823460732934208295e-02 6.945390949092578037e-01
0.000000000000000000e+00 -2.841170614233432293e+09 6.112164731007945218e-01 1.671027348017931624e-01 4.318116435824197463e-01 6.238817773213291007e-01 9.423959215298126635e-01 7.304767790761802493e-01 2.129905603009589754e-01 6.522596547234522646e-01 1.665926920898919139e-01 9.885626998489841499e-01 3.257522511260387832e-01 6.144839043995781180e-01
0.000000000000000000e+00 -2.727834539156796932e+09 2.897226825609312550e-01 4.226399390344162121e-01 3.118302164164621360e-02 4.880426848134530315e-01 6.950205646004521398e-01 1.001862534625455048e-01 3.002961856850250300e-02 8.345520505013762635e-01 9.462136464478165809e-01 6.055658049852490343e-01 2.457845919606058693e-01 9.093713688307587528e-01
0.000000000000000000e+00 -2.132717920197842360e+09 8.786315583349563196e-01 4.193200679464995639e-01 1.430974745411780491e-01 5.714597268047656442e-01 3.209647043688443890e-01 7.667926772950015568e-01 1.107610570666162086e-02 6.793666005710919942e-01 1.847458057193114289e-01 7.379206557373308994e-01 1.500388042563025603e-01 9.052374442254125242e-01
