weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -6.083369617363798828e+11 8.941994176435028585e-01 1.010951072729687183e+01 1.178622762773792765e+01 6.540671670510233016e-01 1.741683414231658489e+01 4.084919029003845209e-02 1.915266827663748828e+01 3.683548424274073474e-01 7.948189449980652910e+00 -6.059773030399226990e+00 7.447036648204598208e+00 9.038023675176543037e+00
0.000000000000000000e+00 -5.828533176517474365e+11 1.216602154883864362e+00 1.158756089044419069e+00 7.614043425535584220e+00 2.524098437817800522e-01 1.951509197153889019e+01 3.724565764733728246e-02 8.345117991895418186e+01 7.108393750277973711e-01 5.098038284909396367e+00 9.585164691773535139e+00 5.869027126025098795e+00 9.346931661657770007e+00
0.000000000000000000e+00 -2.938903638353872070e+11 1.075494503535376234e+00 9.777162524744442251e+00 1.185107922900511035e+01 4.527770440981093714e-01 2.068771537024080942e+01 2.333886066477606006e-02 2.535037451862232061e+00 3.279666755145016488e-03 -8.508976519945024464e+00 7.231759874427925894e+00 4.924891170675474328e+00 8.186741048739108351e+00
0.000000000000000000e+00 -2.341104151552837219e+11 2.467380583479984735e-01 1.173199004760795816e+01 1.074882611116134434e+01 3.995446642344688826e-01 4.093752482442830853e+01 5.098765525679901239e-02 8.637803349999110480e+01 7.499079682644509415e-01 -4.612833771957429718e-01 -3.395817037189690524e+00 2.147085952412965071e+00 9.177878587563000679e+00
0.000000000000000000e+00 -2.192796149277113647e+11 1.890509745820173171e+00 2.069028144324633445e+00 7.792360998569218822e+00 1.329563996935815284e-01 2.725850696370871162e+01 3.860201170748790017e-02 3.208347102410365892e+01 7.182375049550102641e-01 -6.601124760841681649e+00 -5.812101528745143852e+00 4.171964209720348649e+00 9.140243271708147432e+00
0.000000000000000000e+00 -1.977462647854797058e+11 1.476918476837320027e+00 1.114635263802675347e+01 8.069616223826908907e+00 4.025525610482307837e-01 1.709625819196300256e+01 5.375446453991816059e-02 6.313330974881555591e+01 2.833511454851052047e-01 3.819412009683704312e+00 -9.992292729529221873e+00 -6.408117277382139321e-01 8.685504737798478203e+00
0.000000000000000000e+00 -1.902138231086313477e+11 1.826180222833799549e+00 2.834005817226626700e+00 9.257202483071008459e+00 6.021547898291250700e-01 3.276799538953353164e+01 3.997367207928342880e-02 8.181502301849867820e+01 6.901992439877384644e-01 -2.873931976556802326e+00 -7.482976255709554714e+00 2.076213139699161658e+00 9.088027596351405890e+00
0.000000000000000000e+00 -1.660513301877586670e+11 7.916752370054789267e-01 1.147786190433420295e+01 1.094676771105877044e+01 7.248594902600531409e-01 1.725780447093391246e+01 3.350838093873035467e-02 7.035738931398009299e+01 5.069556737321458950e-01 1.212901414836798253e+00 9.259343716926647261e+00 4.849113195123278430e+00 8.902083206799986215e+00
0.000000000000000000e+00 -1.510875883383192749e+11 4.846233987208212746e-01 2.677587021341480078e+00 1.203305097067496021e+01 4.597858359787914129e-01 3.359663904457072903e+01 6.486321199394302038e-03 7.692939372643864715e+01 3.367412676041561248e-01 4.453121757802112057e+00 -9.552705508592325145e-01 6.051682049965673826e+00 8.697340871937541351e+00
0.000000000000000000e+00 -1.411916326428056641e+11 1.228484834902843881e+00 3.673533277208817616e+00 1.247148978192948476e+01 4.873258292509024536e-01 3.149198879120628902e+01 5.068868489625603935e-02 6.719665004306857270e+01 2.447276024407257777e-01 5.724557030140758229e+00 3.967034825526926767e+00 -4.217066502665717920e+00 8.556159601556007743e+00
0.000000000000000000e+00 -1.385101376095594177e+11 1.925163310270671557e+00 8.150346891438424279e+00 9.149574284217676379e+00 5.254917189131760313e-01 1.994921730577515007e+01 1.592607209936679896e-02 2.048860994091834087e+01 9.920014704650703674e-02 6.958190986948675771e-01 -2.677533113093408801e+00 2.906368957716212620e+00 8.280473137195066613e+00
0.000000000000000000e+00 -1.352902864716408844e+11 1.757789467267932393e+00 3.332173016595563642e+00 9.337381104947255039e+00 3.374721652986397147e-01 4.124066573832721616e+01 3.363113412349482551e-02 6.603633695506583479e+01 9.783955261305462558e-01 -7.176162710975580339e+00 8.235279523381176858e+00 5.515982499725762267e+00 9.210025192255685056e+00
