#Table1
sii_6717_flux,sii_6731_flux,nii_6584_flux,oi_6300_flux,oiii_5007_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw,nii_6584_eqw,oiii_sigma,w1mpro,w2mpro,w3mpro,z,class,subclass,bestobjid
45.09916,34.25392,92.47809,6.692513,14.00885,291.9609,52.94798,-31.72808,-10.58379,58.79298,14.668,14.485,10.321,0.1167375,GALAXY,STARFORMING,1237648721220796580
38.8252,34.84896,82.43972,9.166309,25.03124,137.1862,27.78469,-5.663872,-3.423946,101.4875,13.902,13.755,10.782,0.09467486,GALAXY,STARFORMING,1237648721220796534
49.01948,33.27324,87.20038,12.09738,34.76657,251.0275,59.69557,-22.01704,-7.544445,69.88058,14.327,14.14,10.511,0.09498288,GALAXY,STARFORMING,1237648721220862085
66.66196,46.64635,160.1631,26.42165,98.70788,160.3141,32.31355,-11.15851,-9.848481,174.2264,14.137,13.758,11.511,0.1831185,GALAXY,AGN,1237648721220862145
52.63905,43.05918,171.4189,12.41585,25.10497,463.0327,92.12998,-30.24941,-11.24047,107.376,13.893,13.509,9.374,0.1333723,GALAXY,STARFORMING,1237654669201571980
40.78431,30.51772,130.1288,8.698896,27.24459,232.1264,57.58937,-11.17894,-6.221164,109.7029,13.531,13.268,10.538,0.1025161,GALAXY,STARFORMING,1237648720146792732
52.95437,42.83386,157.943,13.74847,65.4868,276.1447,58.37239,-26.99931,-14.84665,156.093,14.248,13.616,10.266,0.1090757,GALAXY,STARFORMING,1237648720683860073
28.30774,19.42274,22.61201,7.011443,39.53188,115.3699,35.4369,-22.59405,-3.261814,62.7771,15.588,15.362,12.416,0.05642423,GALAXY,STARFORMING,1237648721220600036
33.88485,24.52845,53.2392,6.828918,12.31319,166.7829,40.89266,-19.49758,-5.83983,58.58253,14.718,14.463,11.01,0.09857899,GALAXY,STARFORMING,1237654670275444846
86.82864,69.25372,202.1284,16.5763,39.24191,421.1215,88.83469,-21.64125,-10.41569,186.1818,13.63,13.459,10.367,0.09610251,GALAXY,STARFORMING,1237648721220534536
162.2475,116.2269,389.2914,20.06919,37.35242,1343.694,292.9573,-39.27351,-11.39714,40.3674,12.592,12.434,8.336,0.03448598,GALAXY,STARBURST,1237648720146595857
48.50408,34.38325,149.0231,10.79671,56.3686,296.4686,67.79655,-63.61406,-32.84258,126.2985,14.914,13.965,10.951,0.3214795,GALAXY,STARBURST,1237654669201375396
129.5634,97.92184,555.2137,27.72981,58.11486,1454.477,244.5723,-15.57412,-6.001078,83.57709,11.572,11.4,7.508,0.03457265,GALAXY,STARFORMING,1237648720683663442
103.3851,90.11572,320.5774,28.8755,566.4728,407.9515,90.71827,-25.73327,-18.77272,159.8185,14.191,13.939,10.21,0.1101132,GALAXY,AGN,1237648721220534469
66.558,47.75104,66.72339,12.87729,92.21305,323.4004,78.35773,-40.56517,-8.190877,51.3362,14.464,14.275,10.661,0.06145701,GALAXY,STARFORMING,1237648720146464964
54.34764,38.12459,55.99494,10.95037,83.67729,282.0986,79.86786,-41.76935,-8.279317,57.55555,15.137,15.096,11.521,0.06151316,GALAXY,STARFORMING,1237651799626088615
40.27086,28.04061,71.82571,6.327501,15.59356,169.0277,37.05869,-14.21638,-6.187536,60.34737,13.498,13.387,10.219,0.04184173,GALAXY,STARFORMING,1237654669201375384
116.4781,82.3375,217.9076,16.78662,70.64408,615.825,153.2778,-37.87193,-13.19621,73.37628,14.3,14.188,10.025,0.06454878,GALAXY,STARBURST,1237648720683467009
45.40216,30.20542,48.0472,5.347466,28.69482,175.4786,44.86703,-24.72454,-6.134961,37.77113,14.83,14.69,10.934,0.06251474,GALAXY,STARFORMING,1237651800699961546
60.7949,41.25659,78.21716,13.74343,52.24224,292.9845,77.69952,-38.25963,-10.17724,83.24802,14.734,14.548,10.545,0.09625829,GALAXY,STARFORMING,1237648721220337871
60.40541,55.02508,149.1814,21.33934,112.4563,249.4399,69.59578,-16.79435,-9.766976,109.1289,14.238,14.15,11.867,0.09645654,GALAXY,STARFORMING,1237651800699961470
77.28551,50.71516,106.9206,12.45258,41.42832,350.651,87.23672,-31.70898,-9.976364,77.0928,14.298,14.004,10.036,0.08413917,GALAXY,STARFORMING,1237648720683401359
62.54566,47.92816,168.7825,15.19556,168.1474,132.2099,32.68591,-10.09608,-12.15451,147.7407,13.81,13.456,10.919,0.09556105,GALAXY,AGN,1237651800699764948
80.81442,59.47715,165.6207,11.16305,47.39276,445.0597,126.0443,-38.36962,-14.28294,85.76576,14.757,14.495,10.965,0.09317704,GALAXY,STARFORMING,1237648721220141270
39.53755,29.28845,90.9325,7.44324,19.33721,284.03,65.50396,-48.92029,-16.16157,57.94361,15.157,14.487,10.725,0.1701864,GALAXY,STARBURST,1237648720683335838
19.77165,15.46941,11.99674,7.213527,30.46864,79.23339,21.92065,-18.66231,-1.501794,55.76444,15.31,15.241,11.85,0.04852981,GALAXY,STARFORMING,1237648720146333923
60.03006,41.9177,123.6363,8.849328,47.38686,392.224,91.89154,-64.11639,-19.02985,49.17527,15.375,14.779,10.765,0.1568682,GALAXY,STARBURST,1237654668664307868
49.72602,33.37429,55.69978,9.034779,56.14983,233.6361,59.05734,-35.09299,-8.905787,43.71098,14.439,14.225,10.371,0.06336549,GALAXY,STARFORMING,1237648720146333848
33.18372,23.0051,90.27475,7.33121,14.84952,266.0726,66.78078,-15.13956,-4.959301,17.23579,13.816,13.787,9.902,0.06133536,GALAXY,STARFORMING,1237648720146399393
83.6284,59.12846,131.7456,15.02943,43.77203,365.1707,89.99878,-23.59916,-8.368261,69.30319,14.029,13.821,10.311,0.04260117,GALAXY,STARFORMING,1237648720146268391
17.64864,13.3479,52.76205,7.60142,8.324445,141.681,39.75608,-13.19961,-5.251548,16.40677,14.377,14.081,10.733,0.09590062,GALAXY,STARFORMING,1237651800699764877
46.15477,31.32542,62.7491,6.845811,53.88473,224.9133,72.52448,-47.5827,-16.26018,45.89755,15.886,15.748,11.912,0.1108841,GALAXY,STARBURST,1237654670274986066
120.0615,95.55635,286.3018,17.52329,46.34808,657.5183,171.3002,-32.38425,-14.19156,83.02538,13.657,13.573,10.412,0.06255899,GALAXY,STARFORMING,1237648721220075713
56.27934,42.57676,70.50586,9.634119,503.0148,633.9457,204.0606,-125.3739,-14.58285,46.96613,16.107,16.215,12.171,0.06364985,GALAXY,STARBURST,1237654669738115263
80.54199,55.69369,202.954,15.40872,160.4517,635.1539,163.8906,-122.5522,-38.89224,116.9417,14.665,13.612,9.989,0.3075108,GALAXY,STARBURST,1237654669738115225
205.6397,164.2278,235.2043,125.1873,2279.287,881.1028,253.9654,-88.31101,-24.0926,116.576,14.302,13.594,11.005,0.1127377,GALAXY,AGN,1237648720683270271
52.33075,36.25595,86.17651,7.51332,38.00492,273.6016,74.4765,-66.84089,-14.39033,43.0342,15.069,14.881,10.895,0.1025427,GALAXY,STARBURST,1237651799625891981
77.43791,64.18024,269.3101,22.2517,33.79832,403.4258,73.29743,-31.81917,-20.95541,67.66671,14.103,13.561,9.427,0.144756,GALAXY,STARFORMING,1237651799625826390
89.39069,63.46114,143.5134,17.11479,79.62868,448.9629,136.0049,-31.97124,-10.27876,57.30216,14.038,13.934,9.945,0.05422141,GALAXY,STARFORMING,1237648720146268354
26.23749,18.37927,23.4974,4.701231,24.06969,97.90052,28.78591,-23.10282,-5.172545,47.30961,15.648,15.429,12.147,0.08010548,GALAXY,STARFORMING,1237648720146202962
61.81522,45.31818,202.9371,11.64869,26.06728,398.5433,39.21459,-32.5227,-16.27834,215.0975,13.642,13.065,8.886,0.1693897,GALAXY,STARFORMING,1237648720146268379
49.34203,28.70177,94.7786,9.129302,17.23296,254.2343,67.42009,-21.95697,-8.104282,68.81091,14.351,14.186,10.55,0.05350371,GALAXY,STARFORMING,1237654669737853104
154.6016,111.302,153.7652,27.14389,259.3343,737.8834,223.5367,-43.77748,-9.215417,44.75166,14.256,14.221,10.583,0.02122095,GALAXY,STARBURST,1237654670274920558
119.1338,89.04482,297.177,16.77094,33.18856,765.7791,154.3809,-40.27286,-15.3381,148.5861,13.461,13.149,9.16,0.08965574,GALAXY,STARFORMING,1237654668664176702
188.6178,145.3012,452.5648,12.73588,60.38306,1448.793,331.2001,-71.1131,-21.71074,88.47134,13.318,13.149,9.445,0.04346457,GALAXY,STARBURST,1237648720146006094
50.02378,41.09854,108.1202,8.542566,39.26715,289.2249,68.78941,-28.42984,-10.24064,55.9271,14.644,14.509,10.873,0.07892451,GALAXY,STARFORMING,1237651800162631862
14.33784,14.15635,13.89185,7.51875,13.97843,29.45222,9.489372,-2.677575,-2.171542,77.09062,14.707,14.489,12.553,0.1011569,GALAXY,STARFORMING,1237648720146137296
62.9649,43.95135,110.5743,10.65107,46.36463,359.6566,99.65888,-37.60162,-11.72069,54.33873,14.726,14.453,10.596,0.08411594,GALAXY,STARBURST,1237648720146137238
64.79364,46.43259,88.69118,8.136539,84.35371,341.7176,91.3709,-79.39973,-17.75798,41.76958,16.181,16.141,11.62,0.1050182,GALAXY,STARBURST,1237651800699437158
14.16415,12.40968,24.99868,5.018962,10.19965,42.6571,10.67939,-4.290469,-2.105869,44.52374,13.468,13.398,10.779,0.0610805,GALAXY,,1237648721219616883
24.49035,18.15813,36.6371,5.249247,9.486853,91.9654,14.99404,-11.04832,-3.745386,116.0631,13.282,13.046,9.277,0.06570753,GALAXY,,1237648721219616970
76.50923,52.87584,110.5953,11.63389,37.58408,335.6562,87.5024,-17.39082,-6.040581,40.54749,13.831,13.728,10.271,0.03456711,GALAXY,STARFORMING,1237648720682811533
51.52711,33.6214,119.8706,9.426805,17.00795,303.8205,63.25235,-26.32139,-9.807641,77.33018,14.112,13.815,9.819,0.0952741,GALAXY,STARFORMING,1237648720682942598
41.72575,27.01332,77.66714,6.829852,8.278884,229.2785,42.18388,-24.40661,-8.163859,54.45381,14.297,14,10.167,0.0954475,GALAXY,,1237648721756553379
51.38216,35.14463,100.0244,10.93903,21.11998,199.5996,49.94865,-13.40632,-6.661275,117.1493,14.309,14.061,11.079,0.09520418,GALAXY,STARFORMING,1237648721756553480
43.92389,28.81631,58.02201,8.360806,20.17966,194.1013,46.42681,-24.61202,-6.931715,43.45541,15.056,14.585,11.08,0.09437191,GALAXY,STARFORMING,1237648721756487825
44.97747,28.38773,120.2822,10.00255,13.24375,274.6335,36.36861,-13.62858,-6.020773,56.79032,13.567,13.387,10.021,0.06256464,GALAXY,STARFORMING,1237648721756553331
75.50936,50.83833,124.2753,10.22966,42.0442,388.8051,94.1791,-37.63608,-12.26722,66.86051,14.605,14.285,10.521,0.09566105,GALAXY,STARFORMING,1237648721756487861
237.3203,173.5499,184.5965,43.39595,2251.291,2386.451,690.1702,-131.8532,-10.80068,39.25354,14.682,14.423,11.275,0.02165721,GALAXY,STARBURST,1237651752389115957
110.6311,81.1032,178.4041,17.89885,46.21489,527.0444,123.2324,-45.34309,-15.23427,111.4112,14.339,14.042,10.128,0.09409414,GALAXY,STARBURST,1237654671348662339
37.87885,35.03986,95.21001,5.642988,17.93964,255.8092,49.83855,-21.25105,-7.821786,108.7719,14.323,13.98,10.506,0.139486,GALAXY,STARFORMING,1237648722293751988
29.74497,23.63096,30.7099,4.601193,37.74404,137.473,37.0009,-30.86006,-6.383207,62.25558,15.597,15.094,11.732,0.09379627,GALAXY,STARFORMING,1237654671348728020
52.57886,34.62176,27.90214,11.01762,227.3545,324.852,98.23724,-64.38168,-5.150917,47.31716,15.416,15.046,12.09,0.03361765,GALAXY,STARBURST,1237651801236504831
46.25649,41.73525,114.4025,16.79404,189.275,136.0261,34.47783,-10.49386,-8.406812,124.373,14.664,14.652,11.737,0.07121372,GALAXY,AGN,1237651801236373709
30.15825,18.83809,59.22279,5.566987,11.71151,156.855,43.49828,-18.01304,-7.001046,1,14.346,14.179,10.652,0.06142335,GALAXY,STARFORMING,1237651752389116087
142.1628,96.30734,219.4202,15.53211,43.97686,773.2361,182.302,-40.29212,-11.33952,68.21453,13.803,13.509,9.5,0.07163879,GALAXY,STARBURST,1237648722293948572
59.25475,50.1657,33.22155,14.51395,630.8176,625.3911,184.2444,-74.60194,-3.655075,46.87659,15.499,15.598,12.647,0.02267529,GALAXY,STARBURST,1237651752389181585
12.32531,12.43666,34.8181,7.353735,12.71318,41.40021,10.48782,-2.279215,-1.886614,120.7239,13.58,13.458,10.87,0.09849395,GALAXY,STARFORMING,1237648722293948627
22.22559,16.60222,23.17607,12.35822,14.50869,51.01481,12.40002,-7.299752,-3.569348,141.3752,15.29,15.121,12.193,0.07225261,GALAXY,,1237654670811791640
33.23839,22.78416,95.90942,10.01389,152.4834,160.3807,33.10512,-22.81842,-14.38558,61.86553,14.716,14.22,10.542,0.1675089,GALAXY,AGN,1237651801773506780
15.77621,14.97848,34.73838,7.573046,27.88139,30.09409,9.310276,-2.66906,-2.780435,116.67,14.388,14.21,12.522,0.1101477,GALAXY,,1237648721756946674
81.83407,59.88615,128.7542,14.11994,43.52082,449.9187,100.4917,-52.98372,-14.99751,69.95087,14.312,13.92,9.786,0.0931733,GALAXY,STARBURST,1237648721757012098
54.99039,42.54472,145.7632,15.4424,22.51323,295.7318,75.30727,-21.9435,-10.73728,126.593,14.384,14.191,10.621,0.0944031,GALAXY,STARFORMING,1237648721756946705
50.4528,37.87263,96.33155,8.823362,20.87131,292.47,71.19357,-42.32629,-18.1347,83.819,14.962,14.838,10.708,0.09915552,GALAXY,STARBURST,1237651801236635864
72.90781,55.97572,149.988,11.02411,34.67877,389.3284,81.99541,-35.55617,-13.44738,109.164,14.063,13.755,9.668,0.1023865,GALAXY,STARFORMING,1237648722830950579
40.63947,28.42896,92.43092,14.03206,11.00809,284.8787,46.47844,-23.57208,-7.762941,89.29391,13.786,13.487,9.619,0.1015487,GALAXY,STARFORMING,1237648722830884990
48.63317,40.72293,46.63018,7.652965,187.2306,336.9454,105.2221,-29.64844,-4.088443,39.97441,14.611,14.526,11.663,0.02274756,GALAXY,STARFORMING,1237654671348990099
25.96749,14.87448,58.15081,10.03055,14.19297,97.86655,17.69407,-7.371863,-4.235385,73.15792,13.972,13.829,10.747,0.09373917,GALAXY,STARFORMING,1237654671348924554
22.05814,11.37851,42.7443,6.489146,6.630639,126.6396,32.92797,-17.11652,-5.656838,101.437,14.617,13.987,10.555,0.09697206,GALAXY,STARFORMING,1237648721757077724
21.36216,12.43557,50.25287,9.378521,8.228626,112.1844,23.38627,-10.91592,-5.085089,48.97852,14.224,13.997,10.536,0.09631827,GALAXY,STARFORMING,1237648721757077638
35.55856,26.37338,59.04694,8.858481,16.82182,200.2545,55.07727,-29.53137,-8.428949,67.45703,14.969,14.595,10.979,0.09221534,GALAXY,STARBURST,1237651801236701524
45.14561,36.20789,123.7655,6.124625,20.09165,314.1788,89.83684,-36.97317,-14.47229,91.27998,14.24,13.98,9.837,0.09727432,GALAXY,STARFORMING,1237654670811988109
53.27155,45.67887,151.1802,11.22076,19.72946,316.5566,76.35553,-21.06979,-10.13882,104.5082,14.121,13.848,10.408,0.09771555,GALAXY,STARFORMING,1237648721757143184
47.6071,35.2779,93.7461,8.348547,18.79419,281.9351,72.46555,-26.84104,-8.853585,74.15352,14.341,14.105,10.112,0.09751563,GALAXY,STARFORMING,1237651801236766878
49.66908,36.93025,69.71762,11.04469,85.74545,290.789,75.16483,-47.13443,-10.25726,59.30819,15.272,14.981,11.018,0.09841076,GALAXY,STARBURST,1237651801773768860
31.17505,12.58181,52.42106,10.12844,21.86937,89.72758,23.34075,-4.673163,-2.645665,274.5665,13.873,13.724,11.373,0.09678821,GALAXY,,1237651801773768885
68.65108,53.10957,155.2435,15.05473,33.4071,368.6181,97.72489,-32.23711,-13.49745,95.52634,14.461,14.15,10.319,0.09590657,GALAXY,STARFORMING,1237648721757274334
22.17446,12.82864,37.34291,5.688962,9.5432,106.191,24.08021,-16.12121,-6.284398,28.91786,14.625,14.351,10.83,0.09823938,GALAXY,STARFORMING,1237648722831016200
36.84214,25.76161,120.0159,6.812765,28.21037,196.9742,31.03372,-21.3864,-12.80494,194.7133,14.132,13.531,9.769,0.1470674,GALAXY,,1237654671348990125
34.58929,20.53159,107.8921,6.88244,9.241453,240.4436,52.50941,-26.10465,-12.23969,10.2282,14.376,14.183,10.217,0.09811465,GALAXY,STARFORMING,1237648722831016203
43.22939,31.43338,145.7083,9.612429,273.0577,160.2996,36.72366,-11.88233,-10.05343,130.8116,14.073,13.223,9.897,0.1772816,GALAXY,AGN,1237648722831016156
32.20823,21.23712,93.53851,9.170457,10.55858,267.2717,65.04078,-17.85196,-6.144517,33.03603,14.153,13.969,10.619,0.09564617,GALAXY,STARFORMING,1237648722294145069
402.8277,296.6229,797.3146,77.34052,371.3156,2028.662,441.7184,-31.26801,-12.15502,76.74752,12.133,12.066,8.199,0.02161491,GALAXY,STARFORMING,1237648722294145119
20.72234,16.71194,14.82185,4.79761,34.82911,87.27544,28.78547,-13.33955,-1.931816,38.36452,15.196,15.138,12.672,0.02257916,GALAXY,STARFORMING,1237654671348990124
541.6896,448.9442,1505.974,112.5573,570.9513,2583.349,522.0494,-38.68898,-22.41698,117.0511,10.842,9.857,6.601,0.02150348,GALAXY,STARFORMING,1237648722294210614
33.51152,26.41309,129.3088,10.75464,12.64841,220.7849,37.82261,-19.26479,-10.81537,159.7508,14.024,13.761,10.055,0.1078473,GALAXY,STARFORMING,1237648722294276312
46.56423,33.50054,118.7047,8.032073,7.877964,326.6769,70.76878,-33.03801,-12.74721,114.511,14.394,14.116,10.126,0.09909654,GALAXY,STARFORMING,1237648722294210715
43.39119,28.86974,78.56626,5.819684,16.01442,222.8126,60.06776,-29.9374,-10.83897,97.55488,15,14.671,10.873,0.09801202,GALAXY,STARBURST,1237648721757339832
84.36475,61.01171,126.8949,10.8075,191.3701,620.0831,155.1223,-114.2901,-23.90255,47.01135,16.034,15.416,11.231,0.06264427,GALAXY,STARBURST,1237654670812184776
127.6479,90.89935,91.51634,25.83652,508.8468,732.7123,228.0614,-52.24081,-6.755149,45.89896,14.708,14.68,11.684,0.02173863,GALAXY,STARBURST,1237651752389509250
25.13427,19.74593,59.65076,5.890253,7.752798,179.3643,41.14441,-24.17256,-7.601359,43.73913,14.661,14.313,10.533,0.09662619,GALAXY,STARFORMING,1237648722831081672
51.04788,30.5615,86.26238,16.49228,34.79272,96.68621,22.43333,-4.971997,-4.107665,170.61,13.748,13.563,10.87,0.09766387,GALAXY,AGN,1237651752389378319
70.89396,49.88099,60.93342,13.10976,152.7766,346.7582,92.85812,-46.56623,-8.33575,45.64479,15.092,15.017,12,0.03250088,GALAXY,STARBURST,1237651752389509259
28.73532,17.50676,34.34924,3.919726,13.55568,124.5735,34.83415,-30.03439,-8.884165,36.59613,15.358,15.021,11.517,0.09763675,GALAXY,STARFORMING,1237654671349121325
140.8241,96.07014,186.9395,22.71455,131.552,698.5432,191.2855,-64.61519,-17.38533,48.66282,14.591,14.375,10.288,0.07232792,GALAXY,STARBURST,1237651801773899969
33.91594,18.07907,90.90364,8.607394,16.73746,243.5692,50.22287,-22.93851,-7.853495,100.502,13.738,13.234,9.587,0.1742095,GALAXY,STARFORMING,1237654670812250290
136.7209,91.36351,66.7558,34.38224,1012.957,1069.924,320.5421,-69.62199,-4.572655,33.68119,14.875,14.819,12.006,0.02172002,GALAXY,STARBURST,1237654670812315781
255.5632,187.552,682.4349,53.7139,84.28969,1074.804,117.351,-19.10609,-12.26812,142.3559,11.867,11.694,7.923,0.02206458,GALAXY,STARFORMING,1237648722831212651
25.07577,10.02943,75.96021,11.81388,38.10664,81.32256,13.54131,-5.22121,-4.613433,244.8261,13.678,13.476,10.912,0.1064721,GALAXY,,1237651752389640329
51.08163,32.30178,36.3522,10.62872,71.36127,198.8031,60.6615,-15.76356,-3.20365,46.82694,14.458,14.453,11.442,0.02171454,GALAXY,STARFORMING,1237648722831278198
41.37114,31.13791,129.9862,12.89525,12.05607,361.2687,73.1904,-27.37372,-9.64912,66.65,14.186,13.804,9.865,0.1748922,GALAXY,STARFORMING,1237648722294276387
73.53683,53.06197,141.4097,12.1008,33.69606,393.1954,95.87487,-32.71063,-11.78039,52.17396,14.118,13.851,10.217,0.05095989,GALAXY,STARFORMING,1237654670812577970
41.7863,35.12867,127.5269,7.553737,14.33449,315.2448,68.84115,-27.63709,-10.9613,82.80373,,,,0.09568959,GALAXY,STARFORMING,1237651801774096397
46.55635,25.37857,99.067,10.4607,16.16802,263.7375,60.07724,-15.51725,-5.971547,62.87975,14.032,13.945,10.659,0.07199551,GALAXY,STARFORMING,1237648721757733115
48.89129,43.72777,121.9239,11.50586,36.11637,212.4063,43.66949,-6.074672,-3.438555,150.8663,12.961,12.783,10.303,0.09515768,GALAXY,STARFORMING,1237651801237291123
158.507,111.9836,445.849,25.57358,63.42873,1093.777,271.5369,-38.38268,-16.29571,49.67172,13.313,13.041,8.92,0.07378269,GALAXY,STARFORMING,1237648720147644495
71.33056,53.26841,139.591,9.288898,46.3952,404.7994,103.8672,-60.19345,-20.57973,53.77246,15.467,15.402,11.158,0.1188507,GALAXY,STARBURST,1237654669202555040
46.99245,29.07051,50.18364,9.617806,34.74306,191.3926,49.93182,-25.30277,-6.037736,44.47102,14.866,14.676,11.988,0.0635918,GALAXY,STARFORMING,1237654669202686096
221.905,161.1043,378.7537,44.26445,290.7745,1372.621,376.82,-98.80629,-27.57148,59.57905,14.71,14.184,9.832,0.1240975,GALAXY,STARBURST,1237654669202555082
150.1108,115.4638,403.1082,19.19513,36.00599,1160.852,217.2599,-33.98727,-11.73456,66.46966,12.203,12.108,8.258,0.02770622,GALAXY,STARFORMING,1237648721221583000
85.7674,62.21623,64.37923,18.42392,329.7026,560.1868,171.3774,-57.12479,-6.573706,36.8033,15.142,14.918,11.776,0.02126185,GALAXY,STARBURST,1237648721221648570
67.29572,48.83905,144.3926,12.94547,151.26,308.1529,85.12683,-22.75352,-11.27859,127.7173,14.167,13.561,10.439,0.1530027,GALAXY,STARFORMING,1237648720147513563
52.76031,41.49938,151.8405,8.767756,17.06046,433.9921,95.4481,-26.89303,-9.440598,61.56764,13.902,13.514,9.583,0.1528445,GALAXY,STARFORMING,1237654668665552973
49.94165,38.13537,84.68251,5.979124,32.89087,249.486,70.23853,-25.15059,-8.265412,56.51646,14.85,14.707,11.403,0.0818151,GALAXY,STARFORMING,1237648720147579104
62.87036,46.3092,72.78333,12.77233,60.40374,277.8985,64.22327,-39.46872,-10.93327,66.03853,14.451,14.255,10.35,0.06515618,GALAXY,STARBURST,1237654669202423959
101.228,72.03738,62.65662,17.73774,507.4551,686.5822,181.2067,-82.6947,-7.417171,45.97957,15.19,15.167,12.321,0.03176328,GALAXY,STARBURST,1237654669202358504
384.335,314.126,889.3483,41.35158,337.975,2096.773,576.0186,-48.12156,-20.86366,65.47179,12.917,12.772,9.018,0.02937375,GALAXY,STARBURST,1237654669739491339
27.67133,22.15013,33.04678,8.286012,47.46006,91.00771,23.01164,-10.9046,-3.980633,79.09622,15.215,15.168,12.249,0.0832576,GALAXY,,1237648720684581083
71.69756,50.27268,104.5965,10.71299,64.83581,358.6447,98.8372,-46.81181,-12.98134,53.22772,15.201,15.023,11.113,0.08348337,GALAXY,STARBURST,1237654669739491443
32.90937,24.72898,23.09389,8.431969,80.52605,161.3963,52.61924,-13.29129,-1.948248,25.69206,,,,0.01683272,GALAXY,STARFORMING,1237654669739556966
