# metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB logMstar SFR_opt LIR(8-1000) Lbb(0.1-1) Lbbdered(0.1-1) Lga(01-1) AGNfrac(0.1-1) Ltor(1-30) LAGN(0.1-30) AGNfrac(8-1000) Lgal(0.4-0.5) Lbbb(0.4-0.5) AGNfrac(0.4-0.5) Ltor(6) Lsb(1-30) SFR_IR log_like logz
0.3784 11.4898 9.6847 0.5850 32.1121 0.0099 11.9587 0.0420 7.3542 6.0208 6.6142 4.1532 10.4047 1376.2534 45.2157 45.5068 45.7185 44.3029 0.9412 45.4304 45.7856 0.4980 43.2955 44.4357 0.9325 45.0102 44.2516 63.7593 -278.4024 -313.2156
1.1588 7.0310 7.3883 0.7520 30.9939 0.0087 0.4766 0.0411 6.3486 6.0562 6.5742 4.1380 11.6448 13.0840 45.1660 45.4998 45.7156 44.3267 0.9371 45.4771 45.8032 0.5533 43.3019 44.4311 0.9309 45.0568 44.0357 56.8625 -286.6023 -313.1393
1.8565 10.0781 8.8836 0.4304 31.1969 0.0002 13.5566 0.0459 6.8517 6.0451 6.6136 4.1328 11.0838 155.5151 45.2311 45.5330 45.6888 44.3565 0.9375 45.4487 45.8067 0.5016 43.3310 44.4273 0.9258 45.0287 44.1204 66.0569 -281.8012 -316.1230
1.8811 8.2194 9.2200 0.5404 30.8278 0.0120 2.2129 0.0690 7.0469 6.1545 6.5403 4.1883 10.8063 333.1872 45.2359 45.5032 45.7522 44.2654 0.9453 45.4221 45.7811 0.4816 43.1349 44.4544 0.9543 45.0018 44.0361 66.7910 -280.9427 -313.1611
1.7547 11.3284 9.5566 0.6467 31.4428 0.0079 6.0900 0.0587 7.2478 6.0514 6.5740 4.1978 10.8659 248.7927 45.2379 45.5308 45.7270 44.3914 0.9324 45.4738 45.8179 0.5102 43.4735 44.4502 0.9046 45.0536 44.0762 67.1015 -287.4502 -315.3786
1.0406 1.1639 9.1419 0.6320 33.1019 0.0157 20.0579 0.0542 7.1650 5.9818 6.6015 4.1791 10.4677 813.0560 45.2668 45.5040 45.6672 44.5114 0.9077 45.4394 45.7866 0.4909 43.6230 44.4030 0.8577 45.0308 44.4694 71.7243 -284.3483 -319.8515
0.6058 2.6151 11.6030 0.6566 29.9205 0.0087 7.0301 0.0545 7.7288 6.0737 6.6155 4.1839 10.4677 813.0560 45.2484 45.5377 45.6810 44.4310 0.9275 45.4549 45.8117 0.4952 43.5055 44.4242 0.8924 45.0349 44.0924 68.7511 -288.5017 -313.2998
1.0871 9.3596 10.1810 0.3105 31.5943 0.0377 7.4314 0.0400 7.4102 6.0767 6.6161 4.1626 10.3572 881.7048 45.2540 45.5233 45.6880 44.2679 0.9474 45.4265 45.7919 0.4818 43.1779 44.4232 0.9462 45.0107 44.0332 69.6284 -281.4839 -317.0854
1.5897 4.0889 8.1049 0.5905 31.6615 0.0020 6.6276 0.0430 6.5172 6.0561 6.5956 4.1492 11.6574 54.4309 45.2410 45.5214 45.6828 44.3647 0.9348 45.4414 45.7971 0.4977 43.4123 44.4192 0.9104 45.0255 44.0773 67.5869 -284.8736 -313.9547
0.8704 8.0943 9.8482 0.7625 32.2249 0.0100 8.7354 0.0624 7.4776 6.0639 6.6038 4.2197 10.2121 1757.4933 45.2567 45.5169 45.6614 44.4795 0.9160 45.4461 45.7963 0.4854 43.5500 44.4042 0.8773 45.0261 44.4518 70.0647 -277.5315 -313.1755
1.1987 11.9085 10.7963 0.4137 32.0020 0.0094 24.4335 0.0412 7.3843 6.0666 6.6699 4.1648 10.4559 790.3465 45.1938 45.5099 45.6730 44.4287 0.9234 45.4566 45.7977 0.5276 43.4649 44.4088 0.8978 45.0366 44.0216 60.6268 -278.0755 -313.1483
