weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.330327134752257347e+10 7.293626849019203551e-01 1.623042684011436476e-01 9.538669707254855412e-01 1.813174563555761676e-01 2.314305166037399220e-01 2.300870428093783060e-01 6.370245353440024960e-01 4.905291509162124086e-02 8.622224084324878746e-01 1.199282363577153232e-01 9.948752949524926059e-01 8.869317820368142202e-01
0.000000000000000000e+00 -1.131296596087184715e+10 1.118200386534773383e-01 3.803553547985459860e-01 4.690168787961134234e-01 7.984327924759823114e-01 9.544776626296995747e-01 6.823491783571955516e-02 7.034309695533003115e-01 8.633905704386224400e-02 8.199507273924899753e-02 1.645654572020843753e-01 4.078933556149723083e-01 8.891332956217931072e-01
0.000000000000000000e+00 -9.330435966111030579e+09 5.613084297092706398e-01 3.915194758542926978e-01 6.837775321506583959e-01 3.056986982554674714e-01 3.920454661642432947e-01 7.005278046028544647e-01 6.895420917957365559e-01 2.752675504500974313e-01 7.373056214453963531e-01 6.583069164164545573e-02 2.156731097453786772e-01 9.001762645846642652e-01
0.000000000000000000e+00 -8.586401975883835793e+09 3.689787929299125357e-01 7.086014943200963367e-01 8.839147069486378294e-01 5.791810400394794556e-01 8.313537994398809694e-01 7.451918626615872121e-02 5.969645905443974332e-01 5.872108030452241056e-01 1.902798833054697436e-01 1.989435313301817221e-01 4.341117539482178822e-01 9.138725119867671109e-01
0.000000000000000000e+00 -5.722478401959676743e+09 4.383317773909124471e-01 6.870295069420717660e-01 8.758680927245271475e-01 3.300544252826114189e-01 8.369705631191159956e-01 6.088272234459812804e-01 7.442211706152402906e-01 1.287147447069809658e-01 9.695091739978100032e-01 9.686354120474020002e-01 9.370122498107869013e-01 3.680843924151649960e-01
0.000000000000000000e+00 -4.024386437153159618e+09 5.659135885323376414e-01 9.665692946786167417e-01 1.507555430291651621e-01 2.677380903086756803e-02 9.491561342971281956e-01 6.806947547717767666e-01 9.896812127719631924e-01 2.920489805911351544e-01 7.945852752950989251e-01 9.582527876662964017e-01 3.551628456554292157e-01 9.946888478550630630e-02
0.000000000000000000e+00 -3.509881297883168697e+09 1.292869177346943621e-01 7.645581316021454743e-02 1.589013631981694985e-01 8.949081867067474327e-01 9.306988779045225479e-01 2.672072668766155568e-01 8.340025002887353489e-01 3.955555994446381396e-01 1.959047961868264354e-01 9.574012307068783256e-01 5.688639926345909759e-01 3.819837467837627898e-01
0.000000000000000000e+00 -3.224003463134815216e+09 1.625797366487310436e-01 9.639638086484081381e-01 7.324624878616228241e-01 1.661134441640392811e-01 3.615088679237767888e-01 2.162730813169333466e-02 2.844141565225658530e-01 7.299686286534575741e-01 3.781144509241746166e-01 3.321682154938867537e-01 4.674069434049965555e-01 9.086297959820862635e-01
0.000000000000000000e+00 -2.926194978032146454e+09 2.031391726105652440e-01 5.230167059746747560e-01 5.255062734900768362e-01 8.933094414044503440e-01 5.076023956654189817e-01 9.968473398351190840e-01 7.750937980288375995e-01 1.598479881917499457e-01 4.706565763888703735e-02 9.856788181848425978e-01 4.087433189120973642e-01 7.777670606157927047e-01
0.000000000000000000e+00 -2.779792275014194012e+09 5.057213504228309509e-01 6.314853389760257674e-01 1.474057810222826337e-01 4.714749141186689307e-01 9.031435140465889910e-01 1.828196148617539096e-01 1.714359937387887056e-01 8.441068653722204607e-01 4.476548848592509788e-01 9.565610507521330463e-01 1.728897992510601833e-01 1.581381578796335896e-01
0.000000000000000000e+00 -2.694684101178609371e+09 5.190309306807612266e-01 7.238193144623874531e-01 1.606024155759482319e-01 6.872956448152324205e-01 8.058797915757227592e-01 9.039532535629796195e-01 6.998674857959429341e-01 8.204184771123905762e-01 7.712937516421037865e-01 2.679051519561550521e-01 7.203842353505959251e-01 9.098257340939096549e-01
0.000000000000000000e+00 -2.539216020246235847e+09 3.559026031580799776e-01 3.455097319904512077e-01 2.538320982691280037e-01 2.707401993814085861e-01 8.523775557253567836e-01 2.828674790116226800e-01 5.022495113880881545e-01 2.922092037918884166e-01 9.755319329369126491e-01 1.494717055976907405e-01 1.847435178371836795e-02 8.813123148148309660e-01
0.000000000000000000e+00 -2.142489996771256924e+09 5.431327611728020699e-02 5.741037952554123303e-01 2.880408142353834133e-01 9.167879845788247106e-01 6.360267984538027219e-01 2.788328673170015204e-01 8.792750603657552011e-01 1.049053294768863553e-01 1.801453032577926550e-02 2.267559077079468466e-01 2.202313790846273100e-01 8.726711581067801982e-01
0.000000000000000000e+00 -2.045255857565527439e+09 5.195791166984622400e-01 5.566106405684108083e-01 8.825286241013513555e-01 3.516884822472692851e-01 5.018118353152776212e-01 3.124616273268129296e-01 5.859490128634525785e-01 9.620612551136930035e-01 6.049136975224206347e-01 9.818659427124729611e-01 4.616348276522178051e-01 1.889458059304548188e-01
0.000000000000000000e+00 -1.974604267801562309e+09 5.515097488204239173e-01 1.801919049425833030e-01 5.150677304511885879e-02 6.292159961624173015e-01 8.924313350240844489e-01 6.988307281143815164e-01 5.774861831605563323e-01 5.402679211699887851e-01 9.837633154310071459e-01 8.706394992817861889e-01 9.879623770086118917e-01 2.828749909956107533e-01
0.000000000000000000e+00 -1.901780769291093588e+09 1.599030955869295001e-01 4.434600262073413734e-01 9.048794636538737279e-02 8.249696477430440433e-01 3.627056107623186643e-01 1.568806660073422954e-01 7.713653036294602083e-01 3.684252989355166763e-01 2.617620313522805997e-02 9.893079898916761206e-01 7.135538701890588031e-01 2.382792770869600618e-01
0.000000000000000000e+00 -1.793497778682559729e+09 3.244138158300539088e-01 2.704277063210795973e-01 7.712018687709509823e-02 8.109716532130047950e-01 3.915908179860676519e-01 1.151076916638513747e-01 9.815003215605705433e-01 8.179736509835944247e-01 9.949413321789712938e-01 7.236887329453756124e-01 7.435470479304673308e-01 4.637826172311855233e-01
0.000000000000000000e+00 -1.788580817497937441e+09 7.650764400083237549e-01 6.552012694118170000e-01 6.518293966607988654e-01 9.825048507435727441e-01 5.981770249260154326e-01 8.876708761850067297e-01 6.347115899930200200e-02 7.260534810423070473e-01 7.013526829431715459e-02 3.866373634523662117e-01 9.976709648994732671e-01 5.383882888549328394e-01
0.000000000000000000e+00 -1.750215497763847351e+09 1.579854880598289268e-01 8.218412416461459147e-01 2.365521528885466962e-01 6.621702219279891333e-01 7.689356431417985194e-01 7.287726338393742953e-01 9.154086995546700800e-01 1.453062070337884926e-02 3.660993911836050163e-01 9.579727554155359481e-01 1.295449058600499637e-01 8.460255300077355045e-01
0.000000000000000000e+00 -1.477968522082301855e+09 2.694474256321761629e-01 1.868942283379455560e-01 6.062893027586814254e-01 2.075128486074061529e-01 8.931759242969130597e-01 6.946469226799445451e-01 8.452286465902569823e-02 9.786562348742686712e-01 8.018412605440490282e-01 9.506376447301537747e-01 5.714973008861741199e-01 8.112856692869697683e-01
0.000000000000000000e+00 -1.386497998394532442e+09 9.320165714536510215e-02 8.247353745096065447e-01 7.932573788276078286e-01 4.106441923576632513e-01 1.091571802202727648e-01 7.941999194914025617e-01 3.561988717912776270e-01 9.620831175027095838e-01 8.503511836825162762e-01 6.244737717104786867e-02 9.982796156857269843e-01 4.452329693796196475e-01
0.000000000000000000e+00 -1.367185614047123909e+09 5.544600863211059938e-01 7.500112934762912520e-01 4.486342345641056717e-01 6.885797380158813485e-01 7.370782407843564643e-01 9.996238118064246780e-01 5.940175013413426797e-01 3.949959873741255567e-01 6.243065924637610786e-01 9.610609335672360976e-01 8.064185054655786944e-01 6.005799818274024648e-01
